"","Word","Length","LgSUBTLWF","Ortho_N","Phono_N","NPhon","NSyll","Dom_PoS_SUBTLEX"
"1219","punk",4,3.05,11,10,4,1,"Noun"
"1220","pure",4,3.1,9,1,4,1,"Adjective"
"1221","purpose",7,3.25,0,1,5,2,"Noun"
"1222","purse",5,3,6,19,3,1,"Noun"
"1223","push",4,3.56,10,9,3,1,"Verb"
"1224","pushed",6,3.02,4,1,4,1,"Verb"
"1225","put",3,4.63,15,17,3,1,"Verb"
"1226","puts",4,3.09,13,5,4,1,"Verb"
"1227","putting",7,3.54,6,7,5,2,"Verb"
"1228","queen",5,3.45,1,1,4,1,"Noun"
"1229","quick",5,3.74,3,10,4,1,"Adjective"
"1230","quiet",5,3.78,2,0,5,1,"Adjective"
"1231","quit",4,3.66,3,8,4,1,"Verb"
"1232","quite",5,4.01,3,4,4,1,"Adverb"
"1233","rabbit",6,3.03,0,2,5,2,"Noun"
"1234","race",4,3.5,14,26,3,1,"Noun"
"1235","radar",5,3.26,0,0,5,2,"Noun"
"1236","rain",4,3.4,11,40,3,1,"Noun"
"1237","raise",5,3.45,0,37,3,1,"Verb"
"1238","raised",6,3.12,4,10,4,1,"Verb"
"1239","ran",3,3.63,17,28,3,1,"Verb"
"1240","range",5,3.07,0,9,4,1,"Noun"
"1241","rare",4,3.04,16,31,3,1,"Adjective"
"1242","rat",3,3.22,19,36,3,1,"Noun"
"1243","rate",4,3.1,20,42,3,1,"Noun"
"1244","rather",6,3.77,3,3,4,2,"Adverb"
"1245","ray",3,3.7,19,24,2,1,"Name"
"1246","reach",5,3.46,8,21,3,1,"Verb"
"1247","reached",7,3.1,2,2,4,1,"Verb"
"1248","read",4,4.09,12,35,3,1,"Verb"
"1249","reading",7,3.5,5,21,5,2,"Verb"
"1250","ready",5,4.3,4,14,4,2,"Adjective"
"1251","real",4,4.35,14,1,4,1,"Adjective"
"1252","really",6,4.88,2,0,5,2,"Adverb"
"1253","reason",6,3.99,1,5,4,2,"Noun"
"1254","reasons",7,3.22,1,4,5,2,"Noun"
"1255","recall",6,3,0,1,5,2,"Verb"
"1256","receive",7,3,1,0,5,2,"Verb"
"1257","record",6,3.64,1,0,5,2,"Noun"
"1258","red",3,3.88,11,27,3,1,"Adjective"
"1259","release",7,3.27,0,2,5,2,"Verb"
"1260","remain",6,3.23,2,2,5,2,"Verb"
"1261","remove",6,3.04,1,0,5,2,"Verb"
"1262","rent",4,3.25,15,19,4,1,"Noun"
"1263","repeat",6,3.23,3,2,5,2,"Verb"
"1264","research",8,3.23,0,0,5,2,"Noun"
"1265","rest",4,4.04,11,21,4,1,"Noun"
"1266","return",6,3.67,0,1,5,2,"Verb"
"1267","rich",4,3.61,2,23,3,1,"Adjective"
"1268","rid",3,3.48,13,27,3,1,"Verb"
"1269","ride",4,3.84,15,41,3,1,"Noun"
"1270","riding",6,3.21,4,19,5,2,"Verb"
"1271","right",5,5.31,7,35,3,1,"Adverb"
"1272","rights",6,3.18,4,19,4,1,"Noun"
"1273","ring",4,3.67,10,23,3,1,"Noun"
"1274","rings",5,3.18,3,12,4,1,"Verb"
"1275","rip",3,3.01,16,31,3,1,"Verb"
"1276","rise",4,3.15,12,37,3,1,"Verb"
"1277","risk",4,3.4,5,6,4,1,"Noun"
"1278","river",5,3.45,7,8,4,2,"Noun"
"1279","road",4,3.76,6,36,3,1,"Noun"
"1280","rob",3,3.08,15,17,3,1,"Verb"
"1281","robin",5,3.1,1,3,5,2,"Name"
"1282","rock",4,3.64,12,29,3,1,"Noun"
"1283","rocks",5,3.07,5,15,4,1,"Noun"
"1284","roll",4,3.51,7,36,3,1,"Verb"
"1285","rolling",7,3.04,3,9,5,2,"Verb"
"1286","roof",4,3.26,7,16,3,1,"Noun"
"1287","room",4,4.35,8,24,3,1,"Noun"
"1288","rooms",5,3.12,6,13,4,1,"Noun"
"1289","rope",4,3.06,16,30,3,1,"Noun"
"1290","rose",4,3.43,18,35,3,1,"Noun"
"1291","rough",5,3.28,5,19,3,1,"Adjective"
"1292","round",5,3.53,7,16,4,1,"Adjective"
"1293","route",5,3.04,2,31,3,1,"Noun"
"1294","routine",7,3.01,0,0,5,2,"Noun"
"1295","row",3,3.13,17,30,2,1,"Noun"
"1296","royal",5,3.07,1,3,4,1,"Adjective"
"1297","rude",4,3.05,9,31,3,1,"Adjective"
"1298","ruin",4,3.16,2,1,4,1,"Verb"
"1299","ruined",6,3.11,2,1,5,1,"Verb"
"1300","rule",4,3.39,6,23,3,1,"Noun"
"1301","rules",5,3.54,5,15,4,1,"Noun"
"1302","run",3,4.25,15,31,3,1,"Verb"
"1303","running",7,3.91,4,8,5,2,"Verb"
"1304","runs",4,3.21,10,21,4,1,"Verb"
"1305","rush",4,3.2,13,14,3,1,"Noun"
"1306","sad",3,3.51,18,27,3,1,"Adjective"
"1307","safe",4,3.86,8,12,3,1,"Adjective"
"1308","safety",6,3.22,1,2,5,2,"Noun"
"1309","said",4,4.75,8,23,3,1,"Verb"
"1310","sake",4,3.51,16,28,3,1,"Noun"
"1311","sale",4,3.11,19,40,3,1,"Noun"
"1312","salt",4,3,5,9,4,1,"Noun"
"1313","same",4,4.33,15,23,3,1,"Determiner"
"1314","sand",4,3.02,11,15,4,1,"Noun"
"1315","sandy",5,3.07,5,9,5,2,"Name"
"1316","sat",3,3.16,20,31,3,1,"Verb"
"1317","save",4,3.92,14,20,3,1,"Verb"
"1318","saved",5,3.55,5,10,4,1,"Verb"
"1319","saving",6,3.19,7,7,5,2,"Verb"
"1320","saw",3,4.31,15,20,2,1,"Verb"
"1321","say",3,4.92,25,29,2,1,"Verb"
"1322","saying",6,4.17,6,13,4,2,"Verb"
"1323","says",4,4.21,12,15,3,1,"Verb"
"1324","scare",5,3.23,9,9,4,1,"Verb"
"1325","scared",6,3.83,7,8,5,1,"Adjective"
"1326","scary",5,3.13,4,4,5,2,"Adjective"
"1327","scene",5,3.58,2,36,3,1,"Noun"
"1328","school",6,4.23,0,9,4,1,"Noun"
"1329","science",7,3.28,0,1,5,1,"Noun"
"1330","score",5,3.19,9,8,4,1,"Noun"
"1331","scream",6,3.13,1,4,5,1,"Verb"
"1332","screen",6,3.08,0,3,5,1,"Noun"
"1333","screw",5,3.28,2,3,4,1,"Verb"
"1334","screwed",7,3.18,0,4,5,1,"Verb"
"1335","sea",3,3.48,10,28,2,1,"Noun"
"1336","search",6,3.39,1,11,3,1,"Noun"
"1337","season",6,3.21,1,5,4,2,"Noun"
"1338","seat",4,3.6,19,40,3,1,"Noun"
"1339","seats",5,3.05,12,18,4,1,"Noun"
"1340","section",7,3.14,1,1,5,2,"Noun"
"1341","see",3,5.12,14,28,2,1,"Verb"
"1342","seeing",6,3.75,1,10,4,2,"Verb"
"1343","seem",4,3.85,10,27,3,1,"Verb"
"1344","seemed",6,3.44,2,7,4,1,"Verb"
"1345","seems",5,3.93,6,12,4,1,"Verb"
"1346","seen",4,4.29,11,36,3,1,"Verb"
"1347","sees",4,3.28,11,34,3,1,"Verb"
"1348","sell",4,3.67,11,25,3,1,"Verb"
"1349","selling",7,3.28,5,8,5,2,"Verb"
"1350","send",4,3.96,10,16,4,1,"Verb"
"1351","senior",6,3.13,1,0,5,2,"Adjective"
"1352","sense",5,3.83,2,14,4,1,"Noun"
"1353","sent",4,3.85,13,14,4,1,"Verb"
"1354","series",6,3.01,1,3,5,2,"Noun"
"1355","serve",5,3.29,4,11,3,1,"Verb"
"1356","served",6,3,2,8,4,1,"Verb"
"1357","service",7,3.61,1,3,5,2,"Noun"
"1358","set",3,4.07,18,27,3,1,"Verb"
"1359","setting",7,3.04,9,18,5,2,"Verb"
"1360","settle",6,3.33,4,13,4,2,"Verb"
"1361","settled",7,3,3,6,5,2,"Verb"
"1362","seven",5,3.73,2,5,4,2,"Number"
"1363","sex",3,3.89,12,18,4,1,"Noun"
"1364","sexy",4,3.18,0,1,5,2,"Adjective"
"1365","shadow",6,3.03,0,2,4,2,"Noun"
"1366","shake",5,3.31,11,24,3,1,"Verb"
"1367","shall",5,3.98,6,12,3,1,"Verb"
"1368","shame",5,3.33,7,17,3,1,"Noun"
"1369","shape",5,3.19,6,14,3,1,"Noun"
"1370","share",5,3.55,15,30,3,1,"Verb"
"1371","sharp",5,3.08,3,4,4,1,"Adjective"
"1372","she",3,5.28,4,23,2,1,"Pronoun"
"1373","sheriff",7,3.49,0,1,5,2,"Noun"
"1374","shift",5,3.07,3,7,4,1,"Noun"
"1375","shine",5,3.02,8,22,3,1,"Verb"
"1376","ship",4,3.7,8,20,3,1,"Noun"
"1377","ships",5,3,7,11,4,1,"Noun"
"1378","shirt",5,3.37,5,15,3,1,"Noun"
"1379","shock",5,3.17,6,25,3,1,"Noun"
"1380","shoe",4,3.19,6,33,2,1,"Noun"
"1381","shoes",5,3.58,4,21,3,1,"Noun"
"1382","shoot",5,3.92,4,16,3,1,"Verb"
"1383","shooting",8,3.46,2,8,5,2,"Verb"
"1384","shop",4,3.44,9,15,3,1,"Noun"
"1385","shopping",8,3.19,5,9,5,2,"Noun"
"1386","shore",5,3.01,13,34,3,1,"Name"
"1387","short",5,3.64,7,8,4,1,"Adjective"
"1388","shot",4,4.06,11,22,3,1,"Noun"
"1389","shots",5,3.16,7,13,4,1,"Noun"
"1390","should",6,4.73,0,14,3,1,"Verb"
"1391","shoulder",8,3.13,1,5,5,2,"Noun"
"1392","show",4,4.4,10,32,2,1,"Verb"
"1393","showed",6,3.38,5,25,3,1,"Verb"
"1394","shower",6,3.32,2,14,3,1,"Noun"
"1395","showing",7,3.2,4,6,4,2,"Verb"
"1396","shows",5,3.33,6,25,3,1,"Verb"
"1397","shut",4,4.13,4,18,3,1,"Verb"
"1398","sick",4,3.93,13,29,3,1,"Adjective"
"1399","side",4,4.01,10,32,3,1,"Noun"
"1400","sight",5,3.36,8,30,3,1,"Noun"
"1401","sign",4,3.83,1,30,3,1,"Verb"
"1402","signal",6,3.28,0,0,5,2,"Noun"
"1403","signed",6,3.26,2,17,4,1,"Verb"
"1404","signs",5,3.05,1,22,4,1,"Noun"
"1405","silly",5,3.46,8,17,4,2,"Adjective"
"1406","silver",6,3.21,0,1,5,2,"Noun"
"1407","simple",6,3.66,5,5,5,2,"Adjective"
"1409","sing",4,3.7,12,23,3,1,"Verb"
"1410","singing",7,3.36,5,7,5,2,"Verb"
"1411","single",6,3.57,5,5,5,2,"Adjective"
"1412","sir",3,4.69,8,20,2,1,"Noun"
"1413","sister",6,3.96,3,3,5,2,"Noun"
"1414","sit",3,4.2,16,32,3,1,"Verb"
"1415","sitting",7,3.68,4,15,5,2,"Verb"
"1416","six",3,4.01,11,19,4,1,"Number"
"1417","size",4,3.37,4,31,3,1,"Noun"
"1418","skin",4,3.35,8,10,4,1,"Noun"
"1419","skip",4,3.03,8,9,4,1,"Verb"
"1420","sky",3,3.36,7,4,3,1,"Noun"
"1421","sleep",5,4.07,6,12,4,1,"Verb"
"1422","slept",5,3.26,2,6,5,1,"Verb"
"1423","slip",4,3.12,11,16,4,1,"Verb"
"1424","slow",4,3.59,13,13,3,1,"Adjective"
"1425","slowly",6,3.11,0,0,5,2,"Adverb"
"1426","small",5,3.8,3,3,4,1,"Adjective"
"1427","smart",5,3.69,1,1,5,1,"Adjective"
"1428","smell",5,3.63,5,4,4,1,"Verb"
"1429","smells",6,3.14,5,6,5,1,"Verb"
"1430","smile",5,3.47,1,4,4,1,"Noun"
"1431","smith",5,3.27,1,1,4,1,"Name"
"1432","smoke",5,3.52,4,6,4,1,"Verb"
"1433","snake",5,3.06,5,9,4,1,"Noun"
"1434","snow",4,3.2,6,3,3,1,"Noun"
"1435","so",2,5.34,7,33,2,1,"Adverb"
"1436","social",6,3.23,0,0,4,2,"Adjective"
"1437","soda",4,3.01,3,5,4,2,"Noun"
"1438","soft",4,3.21,5,7,4,1,"Adjective"
"1439","sold",4,3.42,9,21,4,1,"Verb"
"1440","soldier",7,3.3,0,0,5,2,"Noun"
"1441","solid",5,3,0,4,5,2,"Adjective"
"1442","solve",5,3,1,1,4,1,"Verb"
"1443","some",4,4.94,9,22,3,1,"Determiner"
"1444","someday",7,3.24,0,2,5,2,"Adverb"
"1445","somehow",7,3.36,0,0,5,2,"Adverb"
"1446","son",3,4.32,15,31,3,1,"Noun"
"1447","song",4,3.68,9,14,3,1,"Noun"
"1448","songs",5,3.05,4,5,4,1,"Noun"
"1449","soon",4,4.12,7,26,3,1,"Adverb"
"1450","sooner",6,3.28,0,7,4,2,"Adverb"
"1451","sorry",5,4.78,1,4,4,2,"Adjective"
"1452","sort",4,3.88,7,13,4,1,"Adverb"
"1453","soul",4,3.59,5,30,3,1,"Noun"
"1454","sound",5,3.86,7,13,4,1,"Verb"
"1455","sounds",6,3.9,6,8,5,1,"Verb"
"1456","soup",4,3.11,4,17,3,1,"Noun"
"1457","source",6,3.16,0,11,4,1,"Noun"
"1458","south",5,3.52,3,2,3,1,"Noun"
"1459","space",5,3.53,4,5,4,1,"Noun"
"1460","spare",5,3.2,10,13,4,1,"Verb"
"1461","speak",5,3.98,4,10,4,1,"Verb"
"1462","speaks",6,3.03,3,5,5,1,"Verb"
"1463","special",7,3.88,0,2,5,2,"Adjective"
"1464","speech",6,3.29,0,2,4,1,"Noun"
"1465","speed",5,3.32,2,7,4,1,"Noun"
"1466","spell",5,3.27,4,9,4,1,"Noun"
"1467","spend",5,3.68,3,8,5,1,"Verb"
"1468","spent",5,3.55,2,1,5,1,"Verb"
"1469","split",5,3.29,1,1,5,1,"Verb"
"1470","spoke",5,3.29,5,8,4,1,"Verb"
"1471","sport",5,3.01,5,2,5,1,"Noun"
"1472","spot",4,3.5,7,11,4,1,"Noun"
"1473","spread",6,3.2,0,1,5,1,"Verb"
"1474","spring",6,3.2,5,8,5,1,"Noun"
"1475","spy",3,3.01,7,6,3,1,"Noun"
"1476","squad",5,3.04,4,4,5,1,"Noun"
"1477","square",6,3.21,1,1,5,1,"Noun"
"1478","staff",5,3.21,2,8,4,1,"Noun"
"1479","stage",5,3.37,6,10,4,1,"Noun"
"1480","stairs",6,3.08,1,9,5,1,"Noun"
"1481","stand",5,4.06,2,8,5,1,"Verb"
"1482","star",4,3.62,10,8,4,1,"Noun"
"1483","stars",5,3.37,9,11,5,1,"Noun"
"1484","start",5,4.24,4,9,5,1,"Verb"
"1485","state",5,3.74,7,13,4,1,"Noun"
"1486","states",6,3.44,6,3,5,1,"Name"
"1487","station",7,3.61,0,0,5,2,"Noun"
"1488","stay",4,4.42,8,8,3,1,"Verb"
"1489","stayed",6,3.22,6,18,4,1,"Verb"
"1490","staying",7,3.48,5,4,5,2,"Verb"
"1491","steady",6,3.06,1,3,5,2,"Adjective"
"1492","steal",5,3.43,4,10,4,1,"Verb"
"1493","step",4,3.78,4,7,4,1,"Verb"
"1494","steps",5,3.1,3,2,5,1,"Noun"
"1495","stick",5,3.69,6,14,4,1,"Verb"
"1496","still",5,4.6,6,15,4,1,"Adverb"
"1497","stock",5,3.11,6,10,4,1,"Noun"
"1498","stole",5,3.43,6,11,4,1,"Verb"
"1499","stone",5,3.32,8,12,4,1,"Noun"
"1500","stood",5,3.12,2,8,4,1,"Verb"
"1501","stop",4,4.56,5,9,4,1,"Verb"
"1502","stopped",7,3.58,5,7,5,1,"Verb"
"1503","stops",5,3.05,2,6,5,1,"Verb"
"1504","store",5,3.62,13,10,4,1,"Noun"
"1505","storm",5,3.2,3,5,5,1,"Noun"
"1506","story",5,4.05,4,5,5,2,"Noun"
"1507","straight",8,3.8,0,6,5,1,"Adverb"
"1508","street",6,3.88,0,5,5,1,"Noun"
"1509","strike",6,3.37,5,7,5,1,"Verb"
"1510","strong",6,3.65,3,4,5,1,"Adjective"
"1511","stuck",5,3.53,5,12,4,1,"Verb"
"1512","study",5,3.4,1,6,5,2,"Noun"
"1513","stuff",5,4.19,4,10,4,1,"Noun"
"1514","style",5,3.19,2,9,4,1,"Noun"
"1515","such",4,4.17,3,13,3,1,"Determiner"
"1516","suck",4,3.25,12,26,3,1,"Verb"
"1517","sudden",6,3.23,2,3,4,2,"Adverb"
"1518","sue",3,3.18,10,38,2,1,"Verb"
"1519","suffer",6,3.06,3,11,4,2,"Verb"
"1520","sugar",5,3.28,0,0,4,2,"Noun"
"1521","suit",4,3.54,4,27,3,1,"Noun"
"1522","summer",6,3.6,3,8,4,2,"Noun"
"1523","sun",3,3.55,15,31,3,1,"Noun"
"1524","super",5,3.13,0,4,4,2,"Adjective"
"1525","supper",6,3,0,6,4,2,"Noun"
"1526","suppose",7,3.81,0,0,5,2,"Verb"
"1527","sure",4,4.75,6,17,3,1,"Adjective"
"1528","surely",6,3.15,3,1,5,2,"Adverb"
"1529","survive",7,3.19,0,0,5,2,"Verb"
"1530","swear",5,3.65,4,10,4,1,"Verb"
"1531","sweat",5,3.05,3,6,4,1,"Noun"
"1532","sweet",5,3.87,7,7,4,1,"Adjective"
"1533","sweetie",7,3.44,0,4,5,2,"Noun"
"1534","swell",5,3.03,5,8,4,1,"Adjective"
"1535","swim",4,3.21,6,11,4,1,"Verb"
"1536","swing",5,3.12,6,16,4,1,"Verb"
"1537","switch",6,3.16,4,11,4,1,"Verb"
"1538","sword",5,3.13,2,18,4,1,"Noun"
"1539","table",5,3.73,4,6,4,2,"Noun"
"1540","tail",4,3.09,13,36,3,1,"Noun"
"1541","take",4,4.98,14,23,3,1,"Verb"
"1542","taken",5,3.85,5,5,5,2,"Verb"
"1543","takes",5,3.78,10,14,4,1,"Verb"
"1544","taking",6,4.09,5,9,5,2,"Verb"
"1545","talk",4,4.64,8,20,3,1,"Verb"
"1546","talked",6,3.72,4,15,4,1,"Verb"
"1547","talking",7,4.4,3,7,5,2,"Verb"
"1548","talks",5,3.09,6,13,4,1,"Verb"
"1549","tall",4,3.22,15,32,3,1,"Adjective"
"1550","tank",4,3.12,11,12,4,1,"Noun"
"1551","tape",4,3.55,10,13,3,1,"Noun"
"1552","taste",5,3.42,6,18,4,1,"Noun"
"1553","taught",6,3.35,2,20,3,1,"Verb"
"1554","taxi",4,3.12,1,3,5,2,"Noun"
"1555","tea",3,3.48,7,27,2,1,"Noun"
"1556","teach",5,3.57,4,16,3,1,"Verb"
"1557","teacher",7,3.45,1,3,4,2,"Noun"
"1558","teaching",8,3,2,7,5,2,"Verb"
"1559","team",4,3.88,10,22,3,1,"Noun"
"1560","tear",4,3.14,16,37,3,1,"Verb"
"1561","tears",5,3.06,10,20,4,1,"Noun"
"1562","teeth",5,3.39,1,13,3,1,"Noun"
"1563","tell",4,4.94,12,27,3,1,"Verb"
"1564","telling",7,3.99,5,7,5,2,"Verb"
"1565","tells",5,3.43,7,17,4,1,"Verb"
"1566","ten",3,3.87,16,24,3,1,"Number"
"1567","terms",5,3.06,3,16,4,1,"Noun"
"1568","terry",5,3.05,6,20,4,2,"Name"
"1569","test",4,3.63,13,18,4,1,"Noun"
"1570","tests",5,3.08,8,11,5,1,"Noun"
"1572","thank",5,4.75,2,10,4,1,"Verb"
"1573","thanks",6,4.5,1,6,5,1,"Noun"
"1574","that",4,5.86,6,13,3,1,"Determiner"
"1576","theater",7,3.09,0,0,5,2,"Noun"
"1577","thee",4,3.12,4,23,2,1,"Pronoun"
"1578","their",5,4.52,0,21,3,1,"Pronoun"
"1579","them",4,4.96,5,6,3,1,"Pronoun"
"1580","then",4,4.88,7,17,3,1,"Adverb"
"1581","theory",6,3.16,0,0,5,2,"Noun"
"1582","there",5,5.35,3,21,3,1,"Ex"
"1583","these",5,4.66,3,18,3,1,"Determiner"
"1584","they",4,5.32,4,22,2,1,"Pronoun"
"1585","thief",5,3.09,1,8,3,1,"Noun"
"1586","thin",4,3.01,6,16,3,1,"Adjective"
"1587","thing",5,4.74,4,13,3,1,"Noun"
"1588","things",6,4.55,1,6,4,1,"Noun"
"1589","think",5,5.14,4,12,4,1,"Verb"
"1590","thinks",6,3.72,2,8,5,1,"Verb"
"1591","third",5,3.58,0,9,3,1,"Number"
"1592","this",4,5.61,2,6,3,1,"Determiner"
"1593","those",5,4.58,3,16,3,1,"Determiner"
"1594","thou",4,3.06,2,15,2,1,"Pronoun"
"1596","thought",7,4.62,0,12,3,1,"Verb"
"1597","thoughts",8,3.23,0,0,4,1,"Noun"
"1598","thousand",8,3.55,0,1,5,2,"Noun"
"1599","threat",6,3.03,2,5,4,1,"Noun"
"1600","three",5,4.44,1,9,3,1,"Number"
"1601","threw",5,3.32,3,8,3,1,"Verb"
"1602","throat",6,3.26,1,7,4,1,"Noun"
"1603","through",7,4.45,0,8,3,1,"Preposition"
"1604","throw",5,3.82,2,8,3,1,"Verb"
"1605","throwing",8,3.17,0,2,5,2,"Verb"
"1606","thrown",6,3.02,1,9,4,1,"Verb"
"1607","thy",3,3.09,5,30,2,1,"Pronoun"
"1608","ticket",6,3.37,4,1,5,2,"Noun"
"1609","tie",3,3.36,12,34,2,1,"Verb"
"1610","tied",4,3.14,6,30,3,1,"Verb"
"1611","tight",5,3.41,7,34,3,1,"Adverb"
"1613","time",4,5,9,23,3,1,"Noun"
"1614","times",5,4.05,10,19,4,1,"Noun"
"1615","tiny",4,3.22,3,7,4,2,"Adjective"
"1616","tip",3,3.15,16,25,3,1,"Noun"
"1617","tired",5,3.76,8,10,4,1,"Adjective"
"1618","to",2,6.06,7,35,2,1,"To"
"1619","toast",5,3.23,3,11,4,1,"Noun"
"1620","today",5,4.34,1,0,4,2,"Adverb"
"1621","toilet",6,3.17,1,0,5,2,"Noun"
"1622","told",4,4.55,10,16,4,1,"Verb"
"1623","tongue",6,3.2,0,15,3,1,"Noun"
"1624","tonight",7,4.32,0,0,5,2,"Adverb"
"1625","too",3,4.84,16,35,2,1,"Adverb"
"1626","took",4,4.24,8,17,3,1,"Verb"
"1627","top",3,3.83,16,17,3,1,"Noun"
"1628","total",5,3.28,1,11,4,2,"Adjective"
"1629","touch",5,3.88,4,12,3,1,"Verb"
"1630","touched",7,3.18,2,3,4,1,"Verb"
"1631","tough",5,3.66,5,15,3,1,"Adjective"
"1632","tour",4,3.2,7,16,3,1,"Noun"
"1633","tower",5,3.07,10,16,3,1,"Noun"
"1634","town",4,4.1,4,13,3,1,"Noun"
"1635","trace",5,3,6,11,4,1,"Noun"
"1636","track",5,3.45,6,8,4,1,"Noun"
"1637","trade",5,3.25,2,12,4,1,"Noun"
"1638","train",5,3.69,6,11,4,1,"Noun"
"1639","trap",4,3.09,5,8,4,1,"Noun"
"1640","trapped",7,3.01,4,5,5,1,"Verb"
"1641","trash",5,3.06,3,7,4,1,"Noun"
"1642","travel",6,3.23,1,1,5,2,"Verb"
"1643","treat",5,3.42,2,8,4,1,"Verb"
"1644","tree",4,3.52,4,9,3,1,"Noun"
"1645","trees",5,3.19,3,11,4,1,"Noun"
"1646","trial",5,3.4,2,1,5,1,"Noun"
"1647","trick",5,3.38,6,13,4,1,"Noun"
"1648","tried",5,3.98,5,12,4,1,"Verb"
"1649","trip",4,3.62,6,11,4,1,"Noun"
"1650","trouble",7,4.06,0,3,5,2,"Noun"
"1651","truck",5,3.57,4,6,4,1,"Noun"
"1652","truly",5,3.26,0,1,5,2,"Adverb"
"1653","trunk",5,3,2,1,5,1,"Noun"
"1654","trust",5,3.96,3,5,5,1,"Verb"
"1655","truth",5,3.99,0,4,4,1,"Noun"
"1656","try",3,4.39,7,9,3,1,"Verb"
"1657","trying",6,4.36,4,3,5,2,"Verb"
"1658","turkey",6,3.06,0,7,4,2,"Noun"
"1659","turn",4,4.19,5,19,3,1,"Verb"
"1660","turned",6,3.73,2,10,4,1,"Verb"
"1661","turning",7,3.31,1,7,5,2,"Verb"
"1662","turns",5,3.41,2,14,4,1,"Verb"
"1663","twice",5,3.5,1,1,4,1,"Adverb"
"1664","two",3,4.74,2,35,2,1,"Number"
"1665","type",4,3.49,2,17,3,1,"Noun"
"1666","ugly",4,3.33,0,0,4,2,"Adjective"
"1667","uncle",5,3.8,0,1,4,2,"Noun"
"1668","under",5,4.13,1,2,4,2,"Preposition"
"1669","unit",4,3.27,1,1,5,2,"Noun"
"1672","up",2,5.27,1,4,2,1,"Adverb"
"1673","upon",4,3.51,0,1,4,2,"Preposition"
"1674","upset",5,3.58,0,0,5,2,"Verb"
"1675","us",2,4.94,3,6,2,1,"Pronoun"
"1676","use",3,4.24,0,19,3,1,"Verb"
"1677","used",4,4.24,2,3,4,1,"Verb"
"1678","using",5,3.55,0,2,5,2,"Verb"
"1679","valley",6,3.11,2,9,4,2,"Noun"
"1680","value",5,3.04,2,0,5,2,"Noun"
"1681","van",3,3.42,9,15,3,1,"Name"
"1682","very",4,4.8,3,13,4,2,"Adverb"
"1683","view",4,3.29,2,10,3,1,"Noun"
"1684","village",7,3.23,1,2,5,2,"Noun"
"1685","vision",6,3.09,0,1,4,2,"Noun"
"1686","visit",5,3.48,0,0,5,2,"Verb"
"1687","voice",5,3.64,0,8,3,1,"Noun"
"1688","vote",4,3.24,3,11,3,1,"Verb"
"1689","wait",4,4.63,10,30,3,1,"Verb"
"1690","waited",6,3.17,7,14,5,2,"Verb"
"1691","waiting",7,4.03,5,15,5,2,"Verb"
"1692","wake",4,3.73,15,31,3,1,"Verb"
"1693","walk",4,4.04,5,15,3,1,"Verb"
"1694","walked",6,3.44,4,11,4,1,"Verb"
"1695","walking",7,3.58,2,5,5,2,"Verb"
"1696","wall",4,3.56,13,25,3,1,"Noun"
"1697","wallet",6,3.07,4,2,5,2,"Noun"
"1698","walls",5,3.1,11,19,4,1,"Noun"
"1700","want",4,5.15,12,10,4,1,"Verb"
"1701","wants",5,4.19,3,1,5,1,"Verb"
"1702","war",3,3.95,14,31,3,1,"Noun"
"1703","warm",4,3.42,10,11,4,1,"Adjective"
"1704","warn",4,3.11,12,17,4,1,"Verb"
"1705","was",3,5.46,7,9,3,1,"Verb"
"1706","wash",4,3.32,11,8,3,1,"Verb"
"1707","waste",5,3.43,5,15,4,1,"Verb"
"1708","watch",5,4.23,7,6,3,1,"Verb"
"1709","watched",7,3.13,5,4,4,1,"Verb"
"1710","watching",8,3.71,3,2,5,2,"Verb"
"1711","water",5,4.06,6,7,4,2,"Noun"
"1712","wave",4,3.04,14,25,3,1,"Noun"
"1713","way",3,4.86,18,22,2,1,"Noun"
"1714","ways",4,3.42,9,33,3,1,"Noun"
"1715","we",2,5.66,4,23,2,1,"Pronoun"
"1716","weak",4,3.21,6,28,3,1,"Adjective"
"1717","weapon",6,3.38,0,0,5,2,"Noun"
"1718","wear",4,3.75,14,30,3,1,"Verb"
"1719","wearing",7,3.64,10,13,5,2,"Verb"
"1720","weather",7,3.24,3,7,4,2,"Noun"
"1721","wedding",7,3.71,3,16,5,2,"Noun"
"1722","week",4,4.09,8,28,3,1,"Noun"
"1723","weeks",5,3.82,2,10,4,1,"Noun"
"1724","weight",6,3.27,3,30,3,1,"Noun"
"1725","weird",5,3.71,1,19,4,1,"Adjective"
"1726","well",4,5.18,12,24,3,1,"Adverb"
"1727","went",4,4.32,15,20,4,1,"Verb"
"1728","were",4,4.93,5,15,2,1,"Verb"
"1729","west",4,3.49,12,20,4,1,"Noun"
"1730","wet",3,3.3,14,22,3,1,"Adjective"
"1731","what",4,5.7,4,3,4,1,"Determiner"
"1732","wheel",5,3.14,0,6,4,1,"Noun"
"1734","where",5,4.97,2,4,4,1,"Adverb"
"1736","which",5,4.39,0,7,4,1,"Determiner"
"1738","white",5,3.94,3,8,4,1,"Adjective"
"1739","who",3,5.05,2,38,2,1,"Pronoun"
"1741","whole",5,4.29,4,37,3,1,"Adjective"
"1742","whom",4,3.25,3,24,3,1,"Pronoun"
"1743","whore",5,3.03,6,33,3,1,"Noun"
"1744","whose",5,3.5,4,33,3,1,"Determiner"
"1745","why",3,5.06,5,3,3,1,"Adverb"
